0.091623,0.14136,0.062827,0.16492,0.18063,0.17801,0.18063
0.091623,0.22251,0.14136,0.13351,0.062827,0.081152,0.16492
0.091623,0.22251,0.089005,0.14136,0.13351,0.089005,0.062827
0.091623,0.22251,0.089005,0.039267,0.14136,0.13351,0.089005
